iter	RMSE
1671	38.90126328
1672	38.88574904
1673	38.8665216
1674	38.84992505
1675	38.79553298
1676	38.78174374
1677	38.77081
1678	38.73034781
1679	38.72300214
1680	38.70226962
1681	38.68806519
1682	38.67307433
1683	38.66865004
1684	38.6568897
1685	38.63728201
1686	38.61878468
1687	38.59057851
1688	38.53940063
1689	38.51278232
1690	38.46276472
1691	38.44686402
1692	38.42053408
1693	38.41335515
1694	38.37574784
1695	38.34295072
1696	38.31823746
1697	38.30509698
1698	38.27342655
1699	38.26053351
1700	38.2476679
1701	38.23611943
1702	38.19793764
1703	38.191497
1704	38.15929732
1705	38.14850607
1706	38.1386042
1707	38.11952279
1708	38.08502792
1709	38.04612618
1710	38.02309594
1711	38.01548931
1712	37.99163329
1713	37.9652984
1714	37.95089243
1715	37.93461382
1716	37.92380822
1717	37.91729972
1718	37.90029216
1719	37.89115299
1720	37.88391419
1721	37.86141883
1722	37.84554567
1723	37.82336394
1724	37.79689867
1725	37.7492824
1726	37.73958852
1727	37.73021116
1728	37.720036
1729	37.70581729
1730	37.69105809
1731	37.67139035
1732	37.6598928
1733	37.65203989
1734	37.61712647
1735	37.60468369
1736	37.5923433
1737	37.56715724
1738	37.54227896
1739	37.53593185
1740	37.47466925
1741	37.45307912
1742	37.42598842
1743	37.41245428
1744	37.40077226
1745	37.38515045
1746	37.36941013
1747	37.35400582
1748	37.33393267
1749	37.32072104
1750	37.2995026
1751	37.28898385
1752	37.27565311
1753	37.26262441
1754	37.24474739
1755	37.23617238
1756	37.20696898
1757	37.1998534
1758	37.18846985
1759	37.17640611
1760	37.16477719
1761	37.14603819
1762	37.09177981
1763	37.07175875
1764	37.06174103
1765	37.05682909
1766	37.05029501
1767	37.04409214
1768	37.02675551
1769	37.0111972
1770	36.99443538
1771	36.94957554
1772	36.92997359
1773	36.91349798
1774	36.90571947
1775	36.88728474
1776	36.87035421
1777	36.84658661
1778	36.83727328
1779	36.81907598
1780	36.81156978
1781	36.79179927
1782	36.77017857
1783	36.75111409
1784	36.74116313
1785	36.70749431
1786	36.68365121
1787	36.66148893
1788	36.65191104
1789	36.61749167
1790	36.60361675
1791	36.59882023
1792	36.57607741
1793	36.56127809
1794	36.53210521
1795	36.51228435
1796	36.49529306
1797	36.48661073
1798	36.47093288
1799	36.43843189
1800	36.43310743
1801	36.39946018
1802	36.39405508
1803	36.39103308
1804	36.37955425
1805	36.35608793
1806	36.34412278
1807	36.32796326
1808	36.29789367
1809	36.29184249
1810	36.27375631
1811	36.26770135
1812	36.23378578
1813	36.20935929
1814	36.20003238
1815	36.16454479
1816	36.15201522
1817	36.1397433
1818	36.12383125
1819	36.10901632
1820	36.10232112
1821	36.06366725
1822	36.0458391
1823	36.02342843
1824	36.01767868
1825	35.99675421
1826	35.98499715
1827	35.96321929
1828	35.94785777
1829	35.93170799
1830	35.91993166
1831	35.91012967
1832	35.90065071
1833	35.8935219
1834	35.86777868
1835	35.85548951
1836	35.83564296
1837	35.82481914
1838	35.81385763
1839	35.78778511
1840	35.76653319
1841	35.75286819
1842	35.72544849
1843	35.71616882
1844	35.71258005
1845	35.70518362
1846	35.69292833
1847	35.66587138
1848	35.64700989
1849	35.61248157
1850	35.59914119
1851	35.59290014
1852	35.58149856
1853	35.56715821
1854	35.55356181
1855	35.54518843
1856	35.52751018
1857	35.51013636
1858	35.46720251
1859	35.45385316
1860	35.43474564
1861	35.40527945
1862	35.39695431
1863	35.3847096
1864	35.3770033
1865	35.36501828
1866	35.35505071
1867	35.34408836
1868	35.34161662
1869	35.31037271
1870	35.27570716
1871	35.2521003
1872	35.22579336
1873	35.22086925
1874	35.21422527
1875	35.20738079
1876	35.20176885
1877	35.19262145
1878	35.1627807
1879	35.15253601
1880	35.14005891
1881	35.1318394
1882	35.10930029
1883	35.08398637
1884	35.05556716
1885	35.04413016
1886	35.0405317
1887	35.01583307
1888	35.00352038
1889	34.98566602
1890	34.97765505
1891	34.95657232
1892	34.9461678
1893	34.92551626
1894	34.91432434
1895	34.90294266
1896	34.89282109
1897	34.88516645
1898	34.85324451
1899	34.83881852
1900	34.83347446
1901	34.8246044
1902	34.80833113
1903	34.80229827
1904	34.78539316
1905	34.77293955
1906	34.73998082
1907	34.73147013
1908	34.71244549
1909	34.68521979
1910	34.65476281
1911	34.63402102
1912	34.59255838
1913	34.53946365
1914	34.53208761
1915	34.51339884
1916	34.49009695
1917	34.45628392
1918	34.44457138
1919	34.43706092
1920	34.42387485
1921	34.41954501
1922	34.39503243
1923	34.37444271
1924	34.36562435
1925	34.35641415
1926	34.34142817
1927	34.33179659
1928	34.32563484
1929	34.2994515
1930	34.27824567
1931	34.2757625
1932	34.26749618
1933	34.23940069
1934	34.23203506
1935	34.22782372
1936	34.22621588
1937	34.2026171
1938	34.17418647
1939	34.14893916
1940	34.10925599
1941	34.09508257
1942	34.08757943
1943	34.07143167
1944	34.06806801
1945	34.05859143
1946	34.04927005
1947	34.02600186
1948	34.00586668
1949	33.99916024
1950	33.99656122
1951	33.98130176
1952	33.96681293
1953	33.96197506
1954	33.94709169
1955	33.93600676
1956	33.91860053
1957	33.90286461
1958	33.88407812
1959	33.87758683
1960	33.85865144
1961	33.8492363
1962	33.83414575
1963	33.82681938
1964	33.78783388
1965	33.78365819
1966	33.76628678
1967	33.74866658
1968	33.71273799
1969	33.69419618
1970	33.68987375
1971	33.67756131
1972	33.66927635
1973	33.65955189
1974	33.65548627
1975	33.63412243
1976	33.61801387
1977	33.61103801
1978	33.60392817
1979	33.57853756
1980	33.55434614
1981	33.54668455
1982	33.53487629
1983	33.5248318
1984	33.51054357
1985	33.4996473
1986	33.47473315
1987	33.47201228
1988	33.46306486
1989	33.43879548
1990	33.42918303
1991	33.41647672
1992	33.39434829
1993	33.38932033
1994	33.37253134
1995	33.35807207
1996	33.3120779
1997	33.29995437
1998	33.28665946
1999	33.28001288
2000	33.27038601
2001	33.26743106
2002	33.25320685
2003	33.24345019
2004	33.23537382
2005	33.20093996
2006	33.19230318
2007	33.18106554
2008	33.16032966
2009	33.15350097
2010	33.14046528
2011	33.12541366
2012	33.11297921
2013	33.07460638
2014	33.05065125
2015	33.03510471
2016	33.01255781
2017	32.99585194
2018	32.98692952
2019	32.94505844
2020	32.93876887
2021	32.93205212
2022	32.92212618
2023	32.91182054
2024	32.90883882
2025	32.89907181
2026	32.88330329
2027	32.84864875
2028	32.83128045
2029	32.82253457
2030	32.80982156
2031	32.79760384
2032	32.78153736
2033	32.76320198
2034	32.75014543
2035	32.72718235
2036	32.72274435
2037	32.71666437
2038	32.69820631
2039	32.68859997
2040	32.67291246
2041	32.62721999
2042	32.61967611
2043	32.61171591
2044	32.59486978
2045	32.59333405
2046	32.58508445
2047	32.57947788
2048	32.57145238
2049	32.55433492
2050	32.54646001
2051	32.54376711
2052	32.52117837
2053	32.50450833
2054	32.49366077
2055	32.49025237
2056	32.47843698
2057	32.46717607
2058	32.46099824
2059	32.43624376
2060	32.43014736
2061	32.42391396
2062	32.41682372
2063	32.39605941
2064	32.38709847
2065	32.38113257
2066	32.36930623
2067	32.34425232
2068	32.3359473
2069	32.3213089
2070	32.30760784
2071	32.29592916
2072	32.28037941
2073	32.27294287
2074	32.25701885
2075	32.24827538
2076	32.23474684
2077	32.20921598
2078	32.19369288
2079	32.1686885
2080	32.14977165
2081	32.13554653
2082	32.120821
2083	32.10934699
2084	32.0901142
2085	32.08516826
2086	32.07689932
2087	32.06992282
2088	32.0636896
2089	32.05586965
2090	32.05354319
2091	32.02248621
2092	32.00647895
2093	32.00362748
2094	31.95916728
2095	31.92837221
2096	31.91311815
2097	31.90800894
2098	31.9049146
2099	31.88527494
2100	31.87508253
2101	31.86527968
2102	31.84486896
2103	31.83292113
2104	31.82617969
2105	31.81618293
2106	31.80710944
2107	31.79361321
2108	31.78215573
2109	31.76701064
2110	31.75699934
2111	31.75348861
2112	31.72935067
2113	31.70678032
2114	31.69217579
2115	31.67631256
2116	31.6672898
2117	31.65966149
2118	31.65276649
2119	31.64337301
2120	31.61779593
2121	31.60484818
2122	31.598848
2123	31.59582461
2124	31.59316108
2125	31.57480937
2126	31.57305967
2127	31.55636959
2128	31.52282012
2129	31.50557494
2130	31.49938927
2131	31.48876797
2132	31.48022808
2133	31.47460177
2134	31.44879373
2135	31.44644108
2136	31.42810059
2137	31.39907323
2138	31.38588963
2139	31.36471739
2140	31.35624255
2141	31.34076148
2142	31.3271322
2143	31.30845436
2144	31.29386431
2145	31.28823286
2146	31.27756633
2147	31.26107819
2148	31.25112179
2149	31.24164334
2150	31.23594328
2151	31.22803996
2152	31.21703446
2153	31.20992766
2154	31.18563336
2155	31.15536429
2156	31.13974961
2157	31.12898047
2158	31.12317495
2159	31.09566579
2160	31.07456632
2161	31.06258
2162	31.04625891
2163	31.03709921
2164	31.02888188
2165	31.0242135
2166	31.01408896
2167	30.98957011
2168	30.9837542
2169	30.97345348
2170	30.9419181
2171	30.9329902
2172	30.92525929
2173	30.92056756
2174	30.90330286
2175	30.88622962
2176	30.87692036
2177	30.86834171
2178	30.861025
2179	30.84511955
2180	30.83863222
2181	30.8348157
2182	30.82612621
2183	30.8161147
2184	30.81223821
2185	30.79802511
2186	30.77451759
2187	30.76715892
2188	30.75032259
2189	30.72499739
2190	30.71949645
2191	30.70678819
2192	30.70072209
2193	30.69852421
2194	30.66439669
2195	30.65035926
2196	30.6447237
2197	30.63602406
2198	30.62346189
2199	30.60081992
2200	30.59391985
2201	30.58330685
2202	30.57700737
2203	30.56919496
2204	30.53686327
2205	30.51474771
2206	30.50765665
2207	30.50331929
2208	30.50152433
2209	30.48916149
2210	30.47132487
2211	30.45351784
2212	30.43332097
2213	30.40523684
2214	30.39437925
2215	30.3915794
2216	30.37780497
2217	30.37029173
2218	30.35356601
2219	30.34082377
2220	30.33293888
2221	30.33033146
2222	30.31112612
2223	30.30180655
2224	30.29458379
2225	30.28706138
2226	30.27253524
2227	30.26889904
2228	30.26034216
2229	30.24743713
2230	30.21624889
2231	30.19704118
2232	30.18892222
2233	30.1778528
2234	30.15910657
2235	30.13273919
2236	30.12459831
2237	30.10814154
2238	30.10532935
2239	30.09305399
2240	30.08280452
2241	30.07469352
2242	30.0624014
2243	30.04756419
2244	30.03532328
2245	30.02730179
2246	30.00900731
2247	29.98879555
2248	29.98227892
2249	29.96955377
2250	29.96112898
2251	29.9467399
2252	29.92960982
2253	29.91582258
2254	29.90582045
2255	29.88428264
2256	29.86356716
2257	29.85729373
2258	29.83801068
2259	29.83344355
2260	29.82679609
2261	29.81045917
2262	29.79400069
2263	29.78096468
2264	29.77088801
2265	29.7533162
2266	29.73595988
2267	29.72800394
2268	29.72106807
2269	29.71142126
2270	29.69727026
2271	29.67806958
2272	29.67086034
2273	29.65562871
2274	29.62260292
2275	29.59695586
2276	29.57349336
2277	29.56571891
2278	29.5446549
2279	29.53528532
2280	29.52938847
2281	29.52080173
2282	29.5161353
2283	29.50113486
2284	29.49043313
2285	29.48043402
2286	29.4714778
2287	29.46217675
2288	29.4500292
2289	29.43844811
2290	29.43690119
2291	29.41849638
2292	29.39860589
2293	29.38332503
2294	29.37268489
2295	29.36897455
2296	29.35930998
2297	29.3536728
2298	29.33861241
2299	29.32920544
2300	29.32105719
2301	29.31141196
2302	29.28510272
2303	29.27935534
2304	29.2707187
2305	29.26550191
2306	29.25818684
2307	29.2481551
2308	29.23297676
2309	29.21826215
2310	29.21557322
2311	29.19819963
2312	29.18674132
2313	29.18131179
2314	29.17649099
2315	29.16339539
2316	29.14999575
2317	29.1404129
2318	29.13200829
2319	29.12014306
2320	29.10006644
2321	29.09563185
2322	29.08293904
2323	29.0730514
2324	29.0401624
2325	29.02461006
2326	29.0041392
2327	28.99496592
2328	28.97181852
2329	28.94759911
2330	28.9462286
2331	28.92591594
2332	28.91210193
2333	28.87822219
2334	28.86874269
2335	28.86380895
2336	28.84370983
2337	28.83711581
2338	28.82408846
2339	28.81622116
2340	28.78750026
2341	28.78035786
2342	28.76969159
2343	28.75433893
2344	28.74497382
2345	28.73279002
2346	28.70612884
2347	28.69072645
2348	28.68427728
2349	28.67096821
2350	28.66437352
2351	28.66288625
2352	28.63844665
2353	28.62041737
2354	28.60981908
2355	28.60444186
2356	28.58352875
2357	28.57600588
2358	28.56899846
2359	28.56331446
2360	28.55449839
2361	28.54000846
2362	28.53622057
2363	28.52233081
2364	28.50846925
2365	28.49589594
2366	28.48392039
2367	28.47981805
2368	28.46941884
2369	28.46047078
2370	28.44315778
2371	28.42892655
2372	28.41565167
2373	28.40713824
2374	28.40607901
2375	28.39486061
2376	28.37857841
2377	28.37080789
2378	28.36277694
2379	28.35593257
2380	28.34941569
2381	28.3424084
2382	28.31865845
2383	28.29726145
2384	28.28046562
2385	28.25941408
2386	28.25560008
2387	28.24530973
2388	28.22429768
2389	28.21014255
2390	28.19660146
2391	28.18800378
2392	28.18085627
2393	28.17516006
2394	28.17113615
2395	28.15092169
2396	28.14178086
2397	28.1271133
2398	28.11769598
2399	28.08462326
2400	28.07377359
2401	28.06773889
2402	28.0633486
2403	28.04914889
2404	28.03564119
2405	28.01105898
2406	28.00349439
2407	27.98318554
2408	27.97364923
2409	27.96616603
2410	27.94639202
2411	27.94258126
2412	27.93304193
2413	27.92243181
2414	27.91610111
2415	27.89314398
2416	27.88939469
2417	27.88111454
2418	27.84748388
2419	27.84398794
2420	27.82440168
2421	27.80590222
2422	27.79803276
2423	27.78654385
2424	27.78275681
2425	27.77030317
2426	27.76152218
2427	27.75061645
2428	27.74219317
2429	27.73770098
2430	27.72812259
2431	27.72350947
2432	27.71667297
2433	27.69863821
2434	27.68261553
2435	27.67182673
2436	27.65979696
2437	27.64574973
2438	27.63739664
2439	27.63339535
2440	27.63127629
2441	27.60881542
2442	27.60267927
2443	27.59770901
2444	27.58978867
2445	27.58195255
2446	27.56611605
2447	27.56005492
2448	27.54534823
2449	27.53079931
2450	27.52523724
2451	27.51065604
2452	27.48516192
2453	27.46859041
2454	27.45089038
2455	27.44545509
2456	27.43695836
2457	27.42576532
2458	27.4210845
2459	27.39428208
2460	27.37069823
2461	27.36646567
2462	27.35583842
2463	27.35363786
2464	27.34406949
2465	27.33804765
2466	27.3304736
2467	27.32189111
2468	27.31694389
2469	27.2997772
2470	27.2856558
2471	27.26933327
2472	27.26493043
2473	27.23640406
2474	27.22911765
2475	27.22232191
2476	27.21985311
2477	27.21528972
2478	27.20964087
2479	27.2042559
2480	27.1948771
2481	27.18948716
2482	27.1786841
2483	27.17646652
2484	27.17121888
2485	27.15763156
2486	27.14187325
2487	27.13869236
2488	27.12959358
2489	27.12372943
2490	27.11201717
2491	27.10073433
2492	27.06670347
2493	27.05439193
2494	27.03232986
2495	27.02816606
2496	27.02181303
2497	27.0108099
2498	26.99552184
2499	26.98585434
2500	26.98150578
2501	26.96888864
2502	26.96039487
2503	26.94661517
2504	26.94146288
2505	26.91763406
2506	26.91110284
2507	26.89527304
2508	26.85693868
2509	26.84873216
2510	26.84224591
2511	26.83306876
2512	26.82432237
2513	26.8209089
2514	26.81982268
2515	26.80741582
2516	26.80211212
2517	26.79435408
2518	26.7806032
2519	26.76759669
2520	26.76180493
2521	26.75472087
2522	26.74141512
2523	26.72974048
2524	26.7156363
2525	26.6993252
2526	26.69053053
2527	26.67788693
2528	26.66248988
2529	26.64491114
2530	26.64076977
2531	26.6296627
2532	26.62467177
2533	26.611702
2534	26.58750844
2535	26.58165381
2536	26.57964658
2537	26.57437898
2538	26.57272296
2539	26.56277447
2540	26.55273283
2541	26.54901561
2542	26.53127693
2543	26.50341677
2544	26.49540965
2545	26.4851788
2546	26.47047653
2547	26.46638099
2548	26.45887288
2549	26.44592429
2550	26.43985194
2551	26.42199012
2552	26.41657007
2553	26.40110395
2554	26.38035486
2555	26.37056768
2556	26.36820167
2557	26.35841995
2558	26.35536382
2559	26.35218379
2560	26.34569013
2561	26.33350007
2562	26.33059542
2563	26.32633545
2564	26.32035207
2565	26.30314573
2566	26.29933631
2567	26.27902789
2568	26.2701377
2569	26.2575125
2570	26.25064531
2571	26.24007384
2572	26.21291186
2573	26.19948698
2574	26.18066381
2575	26.17624516
2576	26.16825914
2577	26.16095314
2578	26.15684552
2579	26.14703644
2580	26.13678806
2581	26.13448675
2582	26.11645241
2583	26.09523247
2584	26.08754831
2585	26.08092542
2586	26.07743164
2587	26.06073168
2588	26.05512017
2589	26.05005415
2590	26.04874038
2591	26.04217112
2592	26.03930988
2593	26.02447193
2594	26.00879711
2595	25.99187471
2596	25.99053079
2597	25.98551242
2598	25.97714548
2599	25.9666218
2600	25.95196297
2601	25.95010184
2602	25.9439557
2603	25.94366575
2604	25.93591751
2605	25.91277174
2606	25.91097622
2607	25.89430643
2608	25.86674897
2609	25.852239
2610	25.85100077
2611	25.83747772
2612	25.83086115
2613	25.81823509
2614	25.81388465
2615	25.80569309
2616	25.8038628
2617	25.79484485
2618	25.78809766
2619	25.78286974
2620	25.76532865
2621	25.748016
2622	25.72488644
2623	25.71542503
2624	25.70161576
2625	25.69843843
2626	25.69009374
2627	25.6827954
2628	25.6757763
2629	25.67408836
2630	25.67249823
2631	25.66224323
2632	25.65463259
2633	25.64693667
2634	25.63936123
2635	25.63296481
2636	25.61910412
2637	25.61667752
2638	25.61023807
2639	25.59951493
2640	25.5843996
2641	25.56603045
2642	25.55700222
2643	25.55251916
2644	25.53641114
2645	25.5282235
2646	25.51583069
2647	25.49368069
2648	25.44881989
2649	25.44507719
2650	25.43555976
2651	25.4249845
2652	25.40793265
2653	25.40744635
2654	25.40292513
2655	25.3872578
2656	25.38083604
2657	25.3675387
2658	25.35508513
2659	25.345713
2660	25.33276297
2661	25.32442488
2662	25.302633
2663	25.30086518
2664	25.28508554
2665	25.27407822
2666	25.26478671
2667	25.25621942
2668	25.24744469
2669	25.24430555
2670	25.23885859
2671	25.23325929
2672	25.22864681
2673	25.22129051
2674	25.21167249
2675	25.19781352
2676	25.19311531
2677	25.1871745
2678	25.17818275
2679	25.13458458
2680	25.11793857
2681	25.1147534
2682	25.10553265
2683	25.10178039
2684	25.08667873
2685	25.07510564
2686	25.07119417
2687	25.06390613
2688	25.05669935
2689	25.04996995
2690	25.04525174
2691	25.02954237
2692	25.018088
2693	25.00791467
2694	24.99918389
2695	24.98684946
2696	24.97234372
2697	24.94878319
2698	24.94022528
2699	24.9386827
2700	24.90746803
2701	24.89047345
2702	24.88937073
2703	24.87822306
2704	24.85580288
2705	24.84581277
2706	24.82934779
2707	24.82583394
2708	24.82103696
2709	24.8065952
2710	24.79795124
2711	24.77494182
2712	24.76814312
2713	24.76657632
2714	24.75856753
2715	24.72442607
2716	24.71084988
2717	24.70953657
2718	24.6928068
2719	24.68317391
2720	24.67284811
2721	24.66001566
2722	24.65042445
2723	24.64467302
2724	24.62580572
2725	24.61334052
2726	24.59557112
2727	24.58985877
2728	24.56919063
2729	24.55058094
2730	24.54666213
2731	24.54355044
2732	24.5386806
2733	24.52290811
2734	24.50682505
2735	24.49887579
2736	24.48436212
2737	24.47800573
2738	24.46944745
2739	24.46277575
2740	24.45257056
2741	24.44634525
2742	24.42674339
2743	24.41915509
2744	24.41290126
2745	24.40222476
2746	24.38824387
2747	24.37438568
2748	24.36314906
2749	24.36099915
2750	24.34139029
2751	24.33453198
2752	24.32354202
2753	24.3159099
2754	24.31044706
2755	24.29421935
2756	24.28186371
2757	24.27874463
2758	24.27274481
2759	24.25990446
2760	24.23387617
2761	24.22596291
2762	24.21414312
2763	24.20662314
2764	24.19806513
2765	24.18897081
2766	24.18190679
2767	24.16184241
2768	24.14535256
2769	24.13954714
2770	24.12542776
2771	24.11184072
2772	24.09996931
2773	24.08835231
2774	24.07811375
2775	24.06790207
2776	24.06316988
2777	24.0604623
2778	24.04751007
2779	24.04137284
2780	24.03759797
2781	24.03199397
2782	24.02730446
2783	24.00807951
2784	23.9894492
2785	23.97683443
2786	23.95812902
2787	23.93549718
2788	23.92183581
2789	23.90923924
2790	23.90225856
2791	23.88580876
2792	23.87774824
2793	23.86235882
2794	23.8477495
2795	23.83186557
2796	23.82604095
2797	23.81835797
2798	23.81013565
2799	23.80595874
2800	23.7953067
2801	23.78482702
2802	23.77309161
2803	23.76575267
2804	23.75635383
2805	23.7535589
2806	23.74898819
2807	23.73430747
2808	23.71920099
2809	23.70969821
2810	23.70488115
2811	23.69837159
2812	23.69058892
2813	23.6751828
2814	23.66436172
2815	23.65697616
2816	23.65129125
2817	23.64355567
2818	23.63737991
2819	23.62916937
2820	23.61111985
2821	23.6062819
2822	23.5995834
2823	23.59796202
2824	23.58240332
2825	23.56917743
2826	23.55994777
2827	23.54911862
2828	23.53926315
2829	23.52919757
2830	23.52240045
2831	23.51361092
2832	23.50857227
2833	23.50506121
2834	23.48180996
2835	23.47140773
2836	23.46301217
2837	23.46028872
2838	23.45158599
2839	23.447881
2840	23.43808752
2841	23.42277529
2842	23.41729108
2843	23.41101769
2844	23.39920896
2845	23.39106974
2846	23.37399825
2847	23.36927983
2848	23.36408756
2849	23.34984573
2850	23.32833735
2851	23.31421187
2852	23.30266651
2853	23.29800475
2854	23.29406181
2855	23.29157769
2856	23.28231348
2857	23.26868732
2858	23.25388281
2859	23.24590751
2860	23.23594054
2861	23.21909646
2862	23.20996967
2863	23.20595377
2864	23.20401884
2865	23.18791359
2866	23.17448759
2867	23.17002937
2868	23.16546458
2869	23.15799719
2870	23.15353092
2871	23.14435236
2872	23.14277383
2873	23.13274938
2874	23.12746982
2875	23.11988208
2876	23.11565747
2877	23.10919446
2878	23.10495825
2879	23.09773534
2880	23.09322123
2881	23.0838703
2882	23.07593283
2883	23.07352718
2884	23.06840441
2885	23.05824079
2886	23.05527704
2887	23.04365664
2888	23.02932681
2889	23.01815928
2890	23.0027535
2891	22.9882501
2892	22.98297952
2893	22.97689784
2894	22.96689603
2895	22.95919069
2896	22.9432909
2897	22.93769643
2898	22.93168304
2899	22.92738467
2900	22.92176403
2901	22.9163249
2902	22.90793161
2903	22.89812599
2904	22.88956703
2905	22.87810942
2906	22.87321362
2907	22.86502157
2908	22.85646213
2909	22.84889341
2910	22.84611778
2911	22.83669283
2912	22.83008662
2913	22.81911317
2914	22.80692356
2915	22.79448814
2916	22.78880825
2917	22.76775098
2918	22.75879459
2919	22.74544754
2920	22.72096608
2921	22.70953984
2922	22.70335227
2923	22.69134996
2924	22.68356337
2925	22.67790437
2926	22.65678619
2927	22.64682892
2928	22.64164791
2929	22.63319896
2930	22.62555958
2931	22.61453931
2932	22.60565674
2933	22.59754224
2934	22.59343942
2935	22.57243111
2936	22.57049126
2937	22.56722358
2938	22.55901037
2939	22.55274726
2940	22.54514425
2941	22.54246432
2942	22.53502475
2943	22.52541311
2944	22.50996862
2945	22.49607226
2946	22.49318515
2947	22.48995637
2948	22.48623493
2949	22.4833446
2950	22.48014187
2951	22.46486892
2952	22.44902216
2953	22.44042451
2954	22.43352221
2955	22.42764433
2956	22.42335432
2957	22.40894444
2958	22.39455184
2959	22.38715247
2960	22.38422237
2961	22.36993585
2962	22.3564476
2963	22.35443491
2964	22.34583014
2965	22.33357814
2966	22.32089184
2967	22.30770765
2968	22.30533968
2969	22.29865757
2970	22.2934933
2971	22.28845523
2972	22.28430543
2973	22.26849178
2974	22.2679367
2975	22.2503538
2976	22.23804067
2977	22.23515218
2978	22.23159692
2979	22.22869818
2980	22.22440814
2981	22.21654777
2982	22.21102968
2983	22.20802087
2984	22.19886678
2985	22.19442316
2986	22.1798798
2987	22.17037669
2988	22.15910814
2989	22.14376531
2990	22.13863429
2991	22.12871708
2992	22.10552542
2993	22.09959414
2994	22.09214427
2995	22.08389377
2996	22.0759272
2997	22.06586836
2998	22.05412726
2999	22.03551914
3000	22.02884507
3001	22.02223049
3002	22.01835289
3003	22.01591451
3004	22.01252426
3005	22.00023113
3006	21.99013873
3007	21.98573345
3008	21.96602884
3009	21.95811584
3010	21.95433532
3011	21.94106184
3012	21.93653734
3013	21.93037734
3014	21.9083548
3015	21.90700216
3016	21.90272386
3017	21.89260386
3018	21.88140304
3019	21.86132171
3020	21.83788833
3021	21.8321395
3022	21.82353928
3023	21.81508053
3024	21.80508705
3025	21.79835528
3026	21.79345378
3027	21.78543282
3028	21.78384375
3029	21.77624103
3030	21.76588425
3031	21.76228181
3032	21.75694463
3033	21.7438896
3034	21.73729739
3035	21.72437239
3036	21.72172127
3037	21.71977705
3038	21.7159598
3039	21.71235817
3040	21.70371782
3041	21.69318941
3042	21.68946854
3043	21.6736253
3044	21.65672725
3045	21.64730752
3046	21.6305122
3047	21.62783623
3048	21.6233275
3049	21.60961515
3050	21.59815597
3051	21.5919781
3052	21.59074451
3053	21.58470724
3054	21.57125243
3055	21.56267239
3056	21.5492442
3057	21.53736488
3058	21.53391846
3059	21.5314356
3060	21.52301762
3061	21.51825047
3062	21.51327148
3063	21.50551905
3064	21.50062925
3065	21.49202491
3066	21.48388056
3067	21.47931776
3068	21.4738231
3069	21.45933147
3070	21.44627191
3071	21.4356616
3072	21.42883898
3073	21.42560089
3074	21.40782162
3075	21.38878334
3076	21.38004207
3077	21.37387384
3078	21.36362498
3079	21.35404603
3080	21.34547505
3081	21.34192932
3082	21.32610579
3083	21.3218409
3084	21.30842595
3085	21.3066025
3086	21.29857468
3087	21.29550352
3088	21.2872091
3089	21.28211559
3090	21.27487586
3091	21.26622705
3092	21.26129576
3093	21.24959053
3094	21.2442302
3095	21.2363224
3096	21.23352998
3097	21.21983025
3098	21.19787933
3099	21.18678555
3100	21.18396033
3101	21.18185548
3102	21.17476471
3103	21.16376542
3104	21.15882268
3105	21.14985999
3106	21.13581873
3107	21.12312792
3108	21.11629912
3109	21.10835843
3110	21.10426625
3111	21.09742487
3112	21.0908513
3113	21.07946427
3114	21.07407875
3115	21.06180464
3116	21.0545129
3117	21.05062018
3118	21.04982002
3119	21.03237864
3120	21.0285992
3121	21.02250187
3122	21.02124076
3123	21.01259753
3124	20.99869318
3125	20.98608387
3126	20.97722639
3127	20.97094222
3128	20.95467035
3129	20.95017001
3130	20.94611362
3131	20.93663266
3132	20.93243825
3133	20.92264596
3134	20.91324518
3135	20.90490948
3136	20.89956187
3137	20.89543704
3138	20.88998376
3139	20.88374875
3140	20.88005189
3141	20.87452094
3142	20.8683044
3143	20.86751824
3144	20.86374909
3145	20.85975637
3146	20.85605797
3147	20.84386119
3148	20.83292533
3149	20.82367914
3150	20.82149999
3151	20.81646731
3152	20.81263463
3153	20.80746749
3154	20.80120167
3155	20.79735317
3156	20.78863612
3157	20.78512627
3158	20.7688655
3159	20.75544837
3160	20.74915516
3161	20.7422563
3162	20.73009567
3163	20.7231855
3164	20.71294834
3165	20.70761076
3166	20.69932331
3167	20.69337784
3168	20.68768929
3169	20.67845577
3170	20.67278659
3171	20.6592862
3172	20.64792728
3173	20.64043841
3174	20.63291617
3175	20.62433646
3176	20.6202634
3177	20.61168151
3178	20.60078676
3179	20.58625983
3180	20.57731185
3181	20.57119262
3182	20.56629273
3183	20.55646657
3184	20.5501605
3185	20.5362358
3186	20.52249545
3187	20.51824514
3188	20.51504573
3189	20.51165169
3190	20.50701251
3191	20.49517679
3192	20.49107348
3193	20.4839831
3194	20.48157153
3195	20.46279297
3196	20.45534715
3197	20.45039714
3198	20.43262869
3199	20.42872372
3200	20.42541978
3201	20.41557295
3202	20.40887376
3203	20.40040059
3204	20.39415476
3205	20.38958259
3206	20.37849263
3207	20.36962041
3208	20.36564589
3209	20.36116583
3210	20.3576863
3211	20.34669674
3212	20.34066815
3213	20.33313832
3214	20.31461477
3215	20.3114613
3216	20.3077638
3217	20.30309035
3218	20.29578471
3219	20.29458497
3220	20.29131049
3221	20.28989794
3222	20.28262919
3223	20.27297402
3224	20.27077269
3225	20.26210779
3226	20.24598618
